-33.86|151.21|39|2016|12|17|34|26|17|94|58|12|1012|1006|1004|Sunny
-33.86|151.21|39|2016|12|18|21|19|17|83|62|41|1023|1019|1012|Rain
-33.86|151.21|39|2016|12|19|24|20|17|77|50|31|1022|1018|1014|Rain
-33.86|151.21|39|2016|12|20|29|23|17|88|54|31|1015|1008|1003|cloudy
-33.86|151.21|39|2016|12|21|25|21|18|88|69|45|1018|1012|1007|Rain
-33.86|151.21|39|2016|12|22|24|22|19|68|57|43|1020|1018|1017|Rain
-33.86|151.21|39|2016|12|23|26|23|21|73|57|38|1019|1017|1014|Sunny
-33.86|151.21|39|2016|12|24|27|23|19|88|71|49|1016|1014|1013|cloudy
-33.86|151.21|39|2016|12|25|29|23|18|94|68|35|1017|1015|1014|Sunny
-33.86|151.21|39|2016|12|26|31|26|21|83|61|36|1016|1013|1010|Sunny
-33.86|151.21|39|2016|12|27|26|23|21|88|75|53|1015|1013|1010|Sunny
-33.86|151.21|39|2016|12|28|29|25|21|83|63|35|1014|1010|1007|Sunny
-33.86|151.21|39|2016|12|29|37|30|22|78|46|15|1008|1005|1003|Sunny
-33.86|151.21|39|2016|12|30|35|29|23|89|51|17|1006|1002|1000|Rain
-33.86|151.21|39|2016|12|31|26|24|22|88|78|62|1007|1004|1001|Rain
-33.86|151.21|39|2017|1|1|27|24|21|89|76|55|1007|1006|1004|Rain
-33.86|151.21|39|2017|1|2|24|22|20|94|76|55|1016|1010|1005|Rain
-33.86|151.21|39|2017|1|3|23|21|18|88|74|53|1021|1018|1016|Rain
-33.86|151.21|39|2017|1|4|25|22|19|88|61|33|1022|1020|1019|Rain
-33.86|151.21|39|2017|1|5|24|22|19|100|79|49|1020|1017|1016|Rain
-33.86|151.21|39|2017|1|6|26|22|19|100|75|38|1020|1017|1015|Rain
-33.86|151.21|39|2017|1|7|27|22|18|94|66|41|1019|1016|1013|Sunny
-33.86|151.21|39|2017|1|8|30|24|19|78|57|33|1014|1011|1008|Sunny
-33.86|151.21|39|2017|1|9|29|24|21|94|69|35|1014|1010|1008|Rain
-33.86|151.21|39|2017|1|10|34|28|21|100|64|22|1014|1010|1007|Rain
-33.86|151.21|39|2017|1|11|38|30|23|89|64|22|1010|1006|1002|Sunny
-33.86|151.21|39|2017|1|12|28|24|21|94|70|42|1013|1011|1009|Sunny
-33.86|151.21|39|2017|1|13|32|28|23|89|61|39|1013|1004|997|cloudy
-33.86|151.21|39|2017|1|14|30|27|23|83|63|41|1011|1003|1000|Rain
-33.86|151.21|39|2017|1|15|26|23|21|73|63|48|1017|1014|1011|Rain
-33.86|151.21|39|2017|1|16|29|26|22|100|60|37|1017|1015|1012|Sunny
-33.86|151.21|39|2017|1|17|37|29|21|94|53|21|1015|1010|1005|Sunny
-33.86|151.21|39|2017|1|18|37|29|20|78|59|19|1016|1007|1003|Rain
-33.86|151.21|39|2017|1|19|24|21|19|73|54|40|1016|1013|1010|Rain
-33.86|151.21|39|2017|1|20|31|25|19|94|69|51|1010|1000|992|Rain
-33.86|151.21|39|2017|1|21|24|22|21|78|58|39|1017|1010|1002|Sunny
-33.86|151.21|39|2017|1|22|27|23|19|73|58|36|1018|1016|1014|Sunny
-33.86|151.21|39|2017|1|23|30|26|22|78|60|37|1015|1011|1007|Sunny
-33.86|151.21|39|2017|1|24|38|29|21|94|54|18|1019|1009|1005|Rain
-33.86|151.21|39|2017|1|25|23|22|21|78|69|56|1021|1018|1015|Sunny
-33.86|151.21|39|2017|1|26|23|21|20|88|80|68|1017|1015|1014|Rain
-33.86|151.21|39|2017|1|27|26|23|20|88|71|48|1019|1017|1015|Rain
-33.86|151.21|39|2017|1|28|32|26|21|88|63|40|1017|1013|1010|Sunny
-33.86|151.21|39|2017|1|29|27|24|21|94|83|56|1017|1015|1013|Sunny
-33.86|151.21|39|2017|1|30|35|29|23|89|64|31|1015|1009|1005|cloudy
-33.86|151.21|39|2017|1|31|39|30|21|94|68|11|1015|1009|1006|Rain
-33.86|151.21|39|2017|2|1|24|22|20|100|90|81|1016|1014|1011|cloudy
-33.86|151.21|39|2017|2|2|24|23|22|94|74|50|1016|1013|1008|Rain
-33.86|151.21|39|2017|2|3|28|24|22|83|68|47|1016|1014|1012|Sunny
-33.86|151.21|39|2017|2|4|31|27|22|100|76|47|1014|1012|1008|Rain
-33.86|151.21|39|2017|2|5|38|32|26|65|41|20|1011|1008|1006|Sunny
-33.86|151.21|39|2017|2|6|32|28|23|94|80|35|1016|1010|1006|Sunny
-33.86|151.21|39|2017|2|7|24|22|20|100|91|71|1021|1017|1014|cloudy
-33.86|151.21|39|2017|2|8|27|23|20|100|81|61|1023|1021|1019|Rain
-33.86|151.21|39|2017|2|9|32|27|21|94|66|36|1022|1015|1010|Sunny
-33.86|151.21|39|2017|2|10|41|32|23|100|63|17|1011|1008|1004|Sunny
-33.86|151.21|39|2017|2|11|38|31|23|100|72|29|1009|1005|1000|Sunny
-33.86|151.21|39|2017|2|12|27|24|22|94|83|66|1007|1002|997|cloudy
-33.86|151.21|39|2017|2|13|25|21|17|78|44|22|1013|1008|1006|Sunny
-33.86|151.21|39|2017|2|14|22|20|18|100|71|42|1019|1015|1012|Rain
-33.86|151.21|39|2017|2|15|26|22|17|88|66|39|1018|1015|1011|Rain
-33.86|151.21|39|2017|2|16|32|26|20|83|58|33|1012|1010|1007|Sunny
-33.86|151.21|39|2017|2|17|32|27|23|83|67|40|1010|1008|1005|cloudy
-33.86|151.21|39|2017|2|18|28|24|22|88|78|56|1008|1006|1003|cloudy
-33.86|151.21|39|2017|2|19|25|21|18|88|72|45|1009|1006|1004|cloudy
-33.86|151.21|39|2017|2|20|29|22|14|78|34|6|1016|1010|1006|Sunny
-33.86|151.21|39|2017|2|21|27|22|17|61|47|31|1021|1019|1016|Sunny
-33.86|151.21|39|2017|2|22|29|24|20|73|56|37|1022|1019|1016|Sunny
-33.86|151.21|39|2017|2|23|29|26|22|73|58|37|1020|1018|1015|Sunny
-33.86|151.21|39|2017|2|24|25|23|21|89|80|61|1021|1019|1017|cloudy
-33.86|151.21|39|2017|2|25|22|20|18|100|91|82|1021|1020|1018|cloudy
-33.86|151.21|39|2017|2|26|23|21|18|100|75|49|1023|1021|1019|Rain
-33.86|151.21|39|2017|2|27|26|22|18|100|76|45|1025|1023|1021|Rain
-33.86|151.21|39|2017|2|28|27|23|19|94|74|54|1023|1022|1021|Rain
-33.86|151.21|39|2017|3|1|25|22|19|100|88|78|1022|1020|1018|Rain
-33.86|151.21|39|2017|3|2|26|23|20|100|83|57|1020|1017|1015|Rain
-33.86|151.21|39|2017|3|3|24|22|20|100|92|75|1017|1016|1014|Rain
-33.86|151.21|39|2017|3|4|24|22|19|100|89|77|1017|1014|1011|Rain
-33.86|151.21|39|2017|3|5|23|21|18|94|79|66|1011|1010|1008|Rain
-33.86|151.21|39|2017|3|6|23|21|20|78|68|57|1016|1012|1010|Sunny
-33.86|151.21|39|2017|3|7|22|20|17|94|77|57|1019|1017|1015|Rain
-33.86|151.21|39|2017|3|8|23|20|17|83|70|48|1019|1018|1017|Rain
-33.86|151.21|39|2017|3|9|23|20|18|78|65|49|1018|1016|1015|Rain
